time,step,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z,actual_roll,actual_pitch,actual_yaw,expected_roll,expected_pitch,expected_yaw,error_x_mm,error_y_mm,error_z_mm,error_roll_deg,error_pitch_deg,error_yaw_deg,cycle_time_ms
0.558000,279,0.042983,-0.262556,0.667075,0.064428,-0.267973,0.667651,-28.853870,82.654935,135.799012,-40.203717,85.143299,127.835270,-21.445686,5.416342,-0.576064,0.968699,2.577685,-3.303088,2.000000
0.560000,280,0.043176,-0.262817,0.667222,0.064647,-0.268078,0.667649,-28.669957,82.718233,136.012353,-40.404622,85.188088,127.668511,-21.471023,5.261507,-0.427434,0.933133,2.586413,-3.307612,2.000000
0.562000,281,0.043374,-0.263077,0.667368,0.064867,-0.268181,0.667645,-28.497012,82.782265,136.215959,-40.630659,85.232723,127.477337,-21.492849,5.104527,-0.277467,0.897204,2.594688,-3.311633,2.000000
0.564000,282,0.043577,-0.263337,0.667513,0.065089,-0.268283,0.667640,-28.335207,82.847033,136.409658,-40.882428,85.277169,127.261147,-21.511160,4.945421,-0.126156,0.860909,2.602512,-3.315151,2.000000
0.566000,283,0.043785,-0.263598,0.667659,0.065311,-0.268382,0.667632,-28.184725,82.912537,136.593266,-41.160538,85.321391,127.019330,-21.525955,4.784208,0.026504,0.824248,2.609885,-3.318166,2.000000
0.568000,284,0.043997,-0.263858,0.667803,0.065534,-0.268479,0.667623,-28.045760,82.978778,136.766590,-41.465603,85.365350,126.751269,-21.537232,4.620908,0.180520,0.787218,2.616808,-3.320677,2.000000
0.570000,285,0.044214,-0.264118,0.667947,0.065759,-0.268574,0.667611,-27.918517,83.045754,136.929421,-41.798243,85.409004,126.456344,-21.544990,4.455539,0.335898,0.749820,2.623281,-3.322684,2.000000
0.572000,286,0.044436,-0.264378,0.668091,0.065985,-0.268667,0.667598,-27.803217,83.113465,137.081540,-42.159077,85.452309,126.133932,-21.549230,4.288123,0.492641,0.712049,2.629305,-3.324188,2.000000
0.574000,287,0.044662,-0.264638,0.668233,0.066212,-0.268757,0.667583,-27.700090,83.181907,137.222713,-42.548727,85.495216,125.783411,-21.549952,4.118680,0.650756,0.673907,2.634882,-3.325189,2.000000
0.576000,288,0.044892,-0.264898,0.668376,0.066439,-0.268846,0.667565,-27.609386,83.251075,137.352690,-42.967806,85.537676,125.404166,-21.547156,3.947231,0.810246,0.635390,2.640011,-3.325685,2.000000
0.578000,289,0.045128,-0.265158,0.668517,0.066668,-0.268932,0.667546,-27.531368,83.320964,137.471207,-43.416919,85.579634,124.995588,-21.540846,3.773797,0.971115,0.596498,2.644695,-3.325679,2.000000
0.580000,290,0.045368,-0.265418,0.668658,0.066899,-0.269016,0.667525,-27.466317,83.391567,137.577982,-43.896659,85.621033,124.557084,-21.531023,3.598401,1.133367,0.557230,2.648934,-3.325169,2.000000
0.582000,291,0.045612,-0.265677,0.668799,0.067130,-0.269098,0.667502,-27.414533,83.462876,137.672713,-44.407599,85.661812,124.088079,-21.517690,3.421065,1.297005,0.517583,2.652729,-3.324156,2.000000
0.584000,292,0.045861,-0.265935,0.668939,0.067362,-0.269177,0.667477,-27.376333,83.534882,137.755080,-44.950286,85.701907,123.588022,-21.500851,3.241810,1.462031,0.477558,2.656082,-3.322641,2.000000
0.586000,293,0.046114,-0.266194,0.669078,0.067595,-0.269255,0.667450,-27.352058,83.607574,137.824743,-45.525240,85.741253,123.056393,-21.480510,3.060660,1.628447,0.437152,2.658994,-3.320624,2.000000
0.588000,294,0.046372,-0.266452,0.669217,0.067829,-0.269330,0.667420,-27.342070,83.680940,137.881337,-46.132938,85.779778,122.492711,-21.456673,2.877639,1.796256,0.396366,2.661466,-3.318106,2.000000
0.590000,295,0.046635,-0.266710,0.669355,0.068064,-0.269402,0.667389,-27.346753,83.754967,137.924476,-46.773814,85.817408,121.896541,-21.429345,2.692769,1.965458,0.355197,2.663500,-3.315086,2.000000
0.592000,296,0.046902,-0.266967,0.669492,0.068300,-0.269473,0.667356,-27.366520,83.829640,137.953745,-47.448245,85.854068,121.267503,-21.398532,2.506074,2.136054,0.313646,2.665097,-3.311566,2.000000
0.594000,297,0.047173,-0.267223,0.669629,0.068538,-0.269541,0.667321,-27.401808,83.904944,137.968706,-48.156547,85.889676,120.605279,-21.364240,2.317580,2.308044,0.271711,2.666258,-3.307547,2.000000
0.596000,298,0.047449,-0.267479,0.669765,0.068776,-0.269607,0.667283,-27.453084,83.980860,137.968888,-48.898959,85.924151,119.909627,-21.326479,2.127311,2.481428,0.229392,2.666986,-3.303029,2.000000
0.598000,299,0.047729,-0.267735,0.669900,0.069015,-0.269670,0.667244,-27.520845,84.057370,137.953793,-49.675640,85.957406,119.180386,-21.285255,1.935290,2.656205,0.186687,2.667281,-3.298012,2.000000
0.600000,300,0.048014,-0.267990,0.670035,0.069255,-0.269731,0.667202,-27.605624,84.134453,137.922885,-50.486651,85.989354,118.417492,-21.240578,1.741545,2.832373,0.143598,2.667146,-3.292499,2.000000
0.602000,301,0.048303,-0.268244,0.670169,0.069496,-0.269790,0.667159,-27.707985,84.212087,137.875598,-51.331950,86.019902,117.620985,-21.192457,1.546100,3.009931,0.100123,2.666583,-3.286490,2.000000
0.604000,302,0.048596,-0.268497,0.670302,0.069737,-0.269846,0.667113,-27.828532,84.290247,137.811326,-52.211377,86.048958,116.791022,-21.140903,1.348981,3.188875,0.056262,2.665592,-3.279986,2.000000
0.606000,303,0.048894,-0.268750,0.670434,0.069980,-0.269900,0.667065,-27.967908,84.368907,137.729422,-53.124643,86.076427,115.927888,-21.085925,1.150214,3.369204,0.012015,2.664176,-3.272988,2.000000
0.608000,304,0.049196,-0.269002,0.670566,0.070224,-0.269952,0.667015,-28.126799,84.448040,137.629197,-54.071324,86.102212,115.032007,-21.027536,0.949826,3.550913,-0.032618,2.662337,-3.265497,2.000000
0.610000,305,0.049503,-0.269253,0.670697,0.070468,-0.270001,0.666963,-28.305936,84.527616,137.509919,-55.050845,86.126216,114.103948,-20.965748,0.747843,3.733997,-0.077638,2.660077,-3.257516,2.000000
0.612000,306,0.049813,-0.269503,0.670828,0.070714,-0.270047,0.666909,-28.506098,84.607604,137.370803,-56.062475,86.148340,113.144442,-20.900573,0.544293,3.918453,-0.123043,2.657397,-3.249044,2.000000
0.614000,307,0.050128,-0.269752,0.670957,0.070960,-0.270091,0.666853,-28.728115,84.687968,137.211017,-57.105314,86.168487,112.154384,-20.832024,0.339203,4.104275,-0.168833,2.654300,-3.240084,2.000000
0.616000,308,0.050447,-0.270000,0.671086,0.071207,-0.270133,0.666795,-28.972874,84.768674,137.029672,-58.178292,86.186558,111.134840,-20.760117,0.132599,4.291456,-0.215009,2.650787,-3.230636,2.000000
0.618000,309,0.050770,-0.270247,0.671214,0.071455,-0.270172,0.666734,-29.241316,84.849682,136.825822,-59.280164,86.202457,110.087054,-20.684865,-0.075489,4.479990,-0.261569,2.646861,-3.220704,2.000000
0.620000,310,0.051098,-0.270493,0.671342,0.071704,-0.270208,0.666672,-29.534447,84.930950,136.598457,-60.409501,86.216088,109.012451,-20.606283,-0.285034,4.669870,-0.308513,2.642523,-3.210287,2.000000
0.622000,311,0.051429,-0.270738,0.671468,0.071954,-0.270242,0.666607,-29.853337,85.012435,136.346505,-61.564699,86.227359,107.912631,-20.524389,-0.496008,4.861088,-0.355839,2.637776,-3.199389,2.000000
0.624000,312,0.051765,-0.270982,0.671594,0.072204,-0.270274,0.666540,-30.199123,85.094090,136.068822,-62.743976,86.236179,106.789373,-20.439198,-0.708382,5.053635,-0.403548,2.632623,-3.188010,2.000000
0.626000,313,0.052104,-0.271225,0.671719,0.072455,-0.270303,0.666471,-30.573017,85.175865,135.764194,-63.945380,86.242463,105.644627,-20.350728,-0.922127,5.247503,-0.451637,2.627064,-3.176153,2.000000
0.628000,314,0.052448,-0.271466,0.671843,0.072707,-0.270329,0.666400,-30.976307,85.257706,135.431328,-65.166797,86.246128,104.480500,-20.258997,-1.137214,5.442682,-0.500106,2.621103,-3.163820,2.000000
0.630000,315,0.052796,-0.271706,0.671966,0.072960,-0.270353,0.666327,-31.410362,85.339556,135.068852,-66.405966,86.247098,103.299252,-20.164023,-1.353615,5.639161,-0.548954,2.614741,-3.151012,2.000000
0.632000,316,0.053148,-0.271945,0.672088,0.073214,-0.270374,0.666251,-31.876632,85.421355,134.675309,-67.660490,86.245301,102.103275,-20.065825,-1.571300,5.836930,-0.598177,2.607981,-3.137733,2.000000
0.634000,317,0.053504,-0.272183,0.672210,0.073468,-0.270392,0.666174,-32.376659,85.503037,134.249154,-68.927859,86.240674,100.895076,-19.964424,-1.790239,6.035976,-0.647776,2.600825,-3.123983,2.000000
0.636000,318,0.053863,-0.272419,0.672330,0.073723,-0.270408,0.666094,-32.912071,85.584535,133.788752,-70.205467,86.233156,99.677257,-19.859840,-2.010403,6.236289,-0.697748,2.593276,-3.109766,2.000000
0.638000,319,0.054227,-0.272653,0.672450,0.073979,-0.270422,0.666012,-33.484593,85.665773,133.292375,-71.490636,86.222698,98.452492,-19.752094,-2.231761,6.437855,-0.748091,2.585335,-3.095083,2.000000
0.640000,320,0.054594,-0.272886,0.672568,0.074235,-0.270432,0.665928,-34.096044,85.746674,132.758197,-72.780642,86.209256,97.223501,-19.641208,-2.454283,6.640660,-0.798804,2.577006,-3.079937,2.000000
0.642000,321,0.054966,-0.273118,0.672686,0.074493,-0.270440,0.665841,-34.748338,85.827153,132.184300,-74.072739,86.192794,95.993025,-19.527204,-2.677940,6.844691,-0.849883,2.568290,-3.064331,2.000000
0.644000,322,0.055341,-0.273348,0.672803,0.074751,-0.270445,0.665753,-35.443488,85.907121,131.568664,-75.364186,86.173285,94.763800,-19.410106,-2.902700,7.049933,-0.901326,2.559190,-3.048267,2.000000
0.646000,323,0.055719,-0.273576,0.672919,0.075009,-0.270448,0.665662,-36.183598,85.986481,130.909179,-76.652276,86.150710,93.538530,-19.289937,-3.128533,7.256371,-0.953131,2.549708,-3.031748,2.000000
0.648000,324,0.056102,-0.273803,0.673033,0.075269,-0.270448,0.665569,-36.970866,86.065133,130.203642,-77.934357,86.125057,92.319863,-19.166721,-3.355409,7.463989,-1.005296,2.539847,-3.014777,2.000000
0.650000,325,0.056488,-0.274028,0.673147,0.075529,-0.270445,0.665474,-37.807573,86.142966,129.449765,-79.207859,86.096323,91.110364,-19.040483,-3.583295,7.672770,-1.057816,2.529609,-2.997356,2.000000
0.652000,326,0.056878,-0.274251,0.673260,0.075790,-0.270439,0.665377,-38.696077,86.219865,128.645183,-80.470314,86.064514,89.912495,-18.911249,-3.812162,7.882696,-1.110690,2.518998,-2.979488,2.000000
0.654000,327,0.057272,-0.274473,0.673371,0.076051,-0.270431,0.665278,-39.638798,86.295705,127.787471,-81.719380,86.029641,88.728595,-18.779044,-4.041978,8.093752,-1.163914,2.508014,-2.961177,2.000000
0.656000,328,0.057669,-0.274692,0.673482,0.076313,-0.270419,0.665176,-40.638203,86.370355,126.874153,-82.952852,85.991724,87.560862,-18.643897,-4.272711,8.305917,-1.217485,2.496661,-2.942425,2.000000
0.658000,329,0.058070,-0.274910,0.673591,0.076576,-0.270405,0.665072,-41.696781,86.443673,125.902734,-84.168684,85.950790,86.411339,-18.505833,-4.504331,8.519173,-1.271399,2.484942,-2.923236,2.000000
0.660000,330,0.058474,-0.275125,0.673700,0.076839,-0.270389,0.664966,-42.817018,86.515510,124.870721,-85.364992,85.906871,85.281905,-18.364881,-4.736805,8.733501,-1.325653,2.472858,-2.903613,2.000000
0.662000,331,0.058882,-0.275339,0.673807,0.077103,-0.270369,0.664858,-44.001358,86.585708,123.775661,-86.540066,85.860006,84.174263,-18.221070,-4.970103,8.948880,-1.380243,2.460413,-2.883559,2.000000
0.664000,332,0.059293,-0.275551,0.673913,0.077367,-0.270347,0.664748,-45.252164,86.654098,122.615186,-87.692377,85.810239,83.089938,-18.074428,-5.204192,9.165289,-1.435164,2.447609,-2.863077,2.000000
0.666000,333,0.059707,-0.275760,0.674018,0.077632,-0.270321,0.664635,-46.571661,86.720505,121.387060,-88.820573,85.757619,82.030277,-17.924986,-5.439040,9.382707,-1.490414,2.434448,-2.842171,2.000000
0.668000,334,0.060125,-0.275968,0.674121,0.077898,-0.270293,0.664520,-47.961879,86.784741,120.089246,-89.923483,85.702198,80.996444,-17.772773,-5.674616,9.601113,-1.545987,2.420934,-2.820845,2.000000
0.670000,335,0.060546,-0.276173,0.674224,0.078164,-0.270262,0.664403,-49.424581,86.846613,118.719973,-91.000112,85.644034,79.989430,-17.617820,-5.910888,9.820483,-1.601880,2.407069,-2.799101,2.000000
0.672000,336,0.060971,-0.276377,0.674325,0.078431,-0.270229,0.664284,-50.961181,86.905916,117.277818,-92.049635,85.583185,79.010053,-17.460159,-6.147824,10.040794,-1.658088,2.392855,-2.776945,2.000000
0.674000,337,0.061398,-0.276577,0.674425,0.078698,-0.270192,0.664163,-52.572657,86.962441,115.761794,-93.071392,85.519715,78.058969,-17.299822,-6.385391,10.262023,-1.714605,2.378296,-2.754379,2.000000
0.676000,338,0.061829,-0.276776,0.674524,0.078966,-0.270152,0.664039,-54.259453,87.015970,114.171448,-94.064875,85.453686,77.136678,-17.136840,-6.623558,10.484146,-1.771429,2.363393,-2.731408,2.000000
0.678000,339,0.062263,-0.276972,0.674621,0.079234,-0.270110,0.663914,-56.021377,87.066284,112.506962,-95.029726,85.385165,76.243533,-16.971248,-6.862292,10.707137,-1.828552,2.348150,-2.708035,2.000000
0.680000,340,0.062700,-0.277166,0.674717,0.079503,-0.270065,0.663786,-57.857502,87.113157,110.769256,-95.965718,85.314220,75.379755,-16.803079,-7.101561,10.930971,-1.885971,2.332570,-2.684264,2.000000
0.682000,341,0.063140,-0.277358,0.674811,0.079773,-0.270016,0.663656,-59.766062,87.156366,108.960083,-96.872749,85.240916,74.545439,-16.632367,-7.341333,11.155622,-1.943680,2.316654,-2.660100,2.000000
0.684000,342,0.063583,-0.277547,0.674904,0.080043,-0.269965,0.663523,-61.744368,87.195691,107.082124,-97.750831,85.165323,73.740567,-16.459146,-7.581576,11.381064,-2.001673,2.300407,-2.635547,2.000000
0.686000,343,0.064030,-0.277733,0.674996,0.080313,-0.269911,0.663389,-63.788732,87.230917,105.139057,-98.600077,85.087507,72.965020,-16.283451,-7.822257,11.607270,-2.059946,2.283830,-2.610608,2.000000
0.688000,344,0.064479,-0.277917,0.675086,0.080584,-0.269854,0.663252,-65.894420,87.261838,103.135603,-99.420692,85.007538,72.218586,-16.105319,-8.063344,11.834212,-2.118492,2.266927,-2.585288,2.000000
0.690000,345,0.064930,-0.278098,0.675175,0.080855,-0.269794,0.663113,-68.055640,87.288263,101.077547,-100.212958,84.925481,71.500976,-15.924785,-8.304805,12.061862,-2.177306,2.249700,-2.559592,2.000000
0.692000,346,0.065385,-0.278277,0.675262,0.081127,-0.269731,0.662972,-70.265555,87.310017,98.971711,-100.977231,84.841404,70.811829,-15.741887,-8.546608,12.290191,-2.236381,2.232151,-2.533524,2.000000
0.694000,347,0.065842,-0.278453,0.675348,0.081399,-0.269665,0.662829,-72.516358,87.326948,96.825894,-101.713925,84.755372,70.150721,-15.556660,-8.788720,12.519171,-2.295712,2.214285,-2.507089,2.000000
0.696000,348,0.066302,-0.278627,0.675432,0.081672,-0.269595,0.662683,-74.799377,87.338927,94.648756,-102.423508,84.667448,69.517181,-15.369143,-9.031109,12.748771,-2.355293,2.196104,-2.480291,2.000000
0.698000,349,0.066765,-0.278797,0.675515,0.081945,-0.269523,0.662536,-77.105228,87.345855,92.449668,-103.106487,84.577697,68.910690,-15.179373,-9.273743,12.978962,-2.415116,2.177610,-2.453134,2.000000
0.700000,350,0.067231,-0.278965,0.675596,0.082218,-0.269448,0.662386,-79.424010,87.347662,90.238520,-103.763409,84.486180,68.330698,-14.987390,-9.516590,13.209713,-2.475176,2.158806,-2.425624,2.000000
0.702000,351,0.067699,-0.279130,0.675675,0.082492,-0.269370,0.662234,-81.745525,87.344312,88.025498,-104.394846,84.392958,67.776623,-14.793232,-9.759618,13.440993,-2.535466,2.139696,-2.397765,2.000000
0.704000,352,0.068169,-0.279292,0.675753,0.082766,-0.269289,0.662080,-84.059517,87.335799,85.820846,-105.001395,84.298088,67.247862,-14.596938,-10.002794,13.672770,-2.595979,2.120283,-2.369563,2.000000
0.706000,353,0.068642,-0.279451,0.675829,0.083040,-0.269205,0.661924,-86.355911,87.322154,83.634625,-105.583669,84.201630,66.743794,-14.398548,-10.246086,13.905013,-2.656709,2.100568,-2.341022,2.000000
0.708000,354,0.069117,-0.279607,0.675903,0.083315,-0.269117,0.661765,-88.625049,87.303438,81.476481,-106.142290,84.103637,66.263789,-14.198103,-10.489464,14.137688,-2.717648,2.080556,-2.312147,2.000000
0.710000,355,0.069595,-0.279760,0.675975,0.083590,-0.269027,0.661604,-90.857896,87.279742,79.355436,-106.677891,84.004165,65.807208,-13.995642,-10.732894,14.370764,-2.778789,2.060249,-2.282943,2.000000
0.712000,356,0.070075,-0.279910,0.676046,0.083866,-0.268934,0.661442,-93.046211,87.251184,77.279718,-107.191104,83.903266,65.373408,-13.791208,-10.976344,14.604206,-2.840125,2.039650,-2.253416,2.000000
0.714000,357,0.070557,-0.280057,0.676114,0.084142,-0.268837,0.661277,-95.182679,87.217906,75.256628,-107.682563,83.800991,64.961749,-13.584841,-11.219784,14.837981,-2.901649,2.018762,-2.223570,2.000000
0.716000,358,0.071041,-0.280201,0.676181,0.084418,-0.268737,0.661109,-97.261001,87.180071,73.292451,-108.152900,83.697390,64.571592,-13.376583,-11.463181,15.072055,-2.963353,1.997589,-2.193411,2.000000
0.718000,359,0.071528,-0.280341,0.676246,0.084694,-0.268635,0.660940,-99.275934,87.137858,71.392415,-108.602737,83.592510,64.202304,-13.166476,-11.706504,15.306393,-3.025229,1.976133,-2.162945,2.000000
0.720000,360,0.072016,-0.280479,0.676309,0.084971,-0.268529,0.660768,-101.223293,87.091460,69.560693,-109.032691,83.486397,63.853261,-12.954564,-11.949722,15.540960,-3.087271,1.954397,-2.132176,2.000000
0.722000,361,0.072507,-0.280613,0.676371,0.085248,-0.268420,0.660595,-103.099918,87.041077,67.800430,-109.443370,83.379097,63.523847,-12.740887,-12.192802,15.775720,-3.149470,1.932385,-2.101111,2.000000
0.724000,362,0.072999,-0.280744,0.676430,0.085525,-0.268308,0.660419,-104.903612,86.986915,66.113808,-109.835367,83.270653,63.213460,-12.525490,-12.435715,16.010639,-3.211818,1.910099,-2.069754,2.000000
0.726000,363,0.073494,-0.280871,0.676487,0.085802,-0.268193,0.660241,-106.633059,86.929184,64.502127,-110.209266,83.161106,62.921507,-12.308417,-12.678427,16.245680,-3.274307,1.887544,-2.038111,2.000000
0.728000,364,0.073990,-0.280995,0.676542,0.086079,-0.268074,0.660061,-108.287729,86.868091,62.965902,-110.565635,83.050497,62.647411,-12.089710,-12.920909,16.480805,-3.336930,1.864720,-2.006188,2.000000
0.730000,365,0.074488,-0.281116,0.676595,0.086357,-0.267953,0.659879,-109.867779,86.803843,61.504962,-110.905030,82.938865,62.390609,-11.869415,-13.163130,16.715980,-3.399677,1.841634,-1.973991,2.000000
0.732000,366,0.074988,-0.281233,0.676645,0.086635,-0.267828,0.659694,-111.373948,86.736641,60.118552,-111.227990,82.826247,62.150552,-11.647575,-13.405059,16.951165,-3.462541,1.818286,-1.941526,2.000000
0.734000,367,0.075489,-0.281347,0.676694,0.086913,-0.267700,0.659508,-112.807457,86.666681,58.805433,-111.535039,82.712681,61.926706,-11.424235,-13.646664,17.186325,-3.525514,1.794681,-1.908798,2.000000
0.736000,368,0.075992,-0.281457,0.676741,0.087191,-0.267569,0.659319,-114.169920,86.594150,57.563979,-111.826688,82.598202,61.718553,-11.199441,-13.887916,17.421420,-3.588586,1.770821,-1.875812,2.000000
0.738000,369,0.076496,-0.281564,0.676785,0.087470,-0.267435,0.659128,-115.463254,86.519231,56.392253,-112.103428,82.482842,61.525590,-10.973236,-14.128785,17.656413,-3.651749,1.746711,-1.842576,2.000000
0.740000,370,0.077003,-0.281667,0.676827,0.087748,-0.267298,0.658935,-116.689608,86.442094,55.288091,-112.365737,82.366636,61.347332,-10.745667,-14.369239,17.891265,-3.714995,1.722353,-1.809095,2.000000
0.742000,371,0.077510,-0.281766,0.676866,0.088027,-0.267157,0.658740,-117.851294,86.362905,54.249164,-112.614077,82.249615,61.183305,-10.516780,-14.609249,18.125938,-3.778315,1.697751,-1.775375,2.000000
0.744000,372,0.078019,-0.281862,0.676903,0.088305,-0.267013,0.658543,-118.950733,86.281817,53.273035,-112.848895,82.131809,61.033056,-10.286620,-14.848785,18.360392,-3.841700,1.672907,-1.741422,2.000000
0.746000,373,0.078529,-0.281954,0.676938,0.088584,-0.266866,0.658344,-119.990406,86.198978,52.357205,-113.070621,82.013247,60.896143,-10.055233,-15.087817,18.594588,-3.905140,1.647826,-1.707243,2.000000
0.748000,374,0.079040,-0.282042,0.676971,0.088863,-0.266716,0.658142,-120.972815,86.114524,51.499154,-113.279671,81.893959,60.772141,-9.822667,-15.326316,18.828486,-3.968628,1.622511,-1.672843,2.000000
0.750000,375,0.079553,-0.282127,0.677001,0.089142,-0.266563,0.657939,-121.900452,86.028586,50.696373,-113.476445,81.773972,60.660639,-9.588966,-15.564251,19.062047,-4.032153,1.596965,-1.638229,2.000000
0.752000,376,0.080067,-0.282208,0.677028,0.089421,-0.266406,0.657733,-122.775776,85.941285,49.946387,-113.661331,81.653312,60.561240,-9.354179,-15.801594,19.295231,-4.095708,1.571192,-1.603406,2.000000
0.754000,377,0.080581,-0.282285,0.677053,0.089700,-0.266246,0.657525,-123.601188,85.852735,49.246774,-113.834701,81.532005,60.473563,-9.118351,-16.038316,19.527997,-4.159282,1.545194,-1.568383,2.000000
0.756000,378,0.081097,-0.282358,0.677076,0.089979,-0.266083,0.657316,-124.379022,85.763043,48.595185,-113.996912,81.410075,60.397240,-8.881530,-16.274388,19.760304,-4.222866,1.518977,-1.533164,2.000000
0.758000,379,0.081614,-0.282427,0.677096,0.090257,-0.265917,0.657104,-125.111530,85.672308,47.989348,-114.148311,81.287546,60.331913,-8.643763,-16.509780,19.992112,-4.286451,1.492542,-1.497756,2.000000
0.760000,380,0.082131,-0.282492,0.677113,0.090536,-0.265747,0.656890,-125.800877,85.580623,47.427080,-114.289230,81.164441,60.277242,-8.405097,-16.744465,20.223380,-4.350028,1.465895,-1.462165,2.000000
0.762000,381,0.082649,-0.282553,0.677127,0.090815,-0.265575,0.656673,-126.449136,85.488075,46.906288,-114.419987,81.040782,60.232896,-8.165581,-16.978413,20.454067,-4.413586,1.439037,-1.426399,2.000000
0.764000,382,0.083169,-0.282610,0.677139,0.091094,-0.265399,0.656455,-127.058285,85.394747,46.424977,-114.540891,80.916591,60.198557,-7.925260,-17.211597,20.684130,-4.477117,1.411974,-1.390464,2.000000
0.766000,383,0.083688,-0.282663,0.677148,0.091372,-0.265219,0.656235,-127.630206,85.300713,45.981246,-114.652237,80.791888,60.173920,-7.684183,-17.443989,20.913530,-4.540611,1.384707,-1.354366,2.000000
0.768000,384,0.084209,-0.282712,0.677155,0.091651,-0.265037,0.656012,-128.166684,85.206046,45.573289,-114.754311,80.666692,60.158688,-7.442398,-17.675560,21.142223,-4.604058,1.357243,-1.318112,2.000000
0.770000,385,0.084729,-0.282757,0.677158,0.091929,-0.264851,0.655788,-128.669415,85.110810,45.199393,-114.847384,80.541023,60.152579,-7.199953,-17.906284,21.370169,-4.667449,1.329583,-1.281709,2.000000
0.772000,386,0.085251,-0.282798,0.677159,0.092208,-0.264662,0.655561,-129.139998,85.015068,44.857938,-114.931722,80.414899,60.155318,-6.956895,-18.136132,21.597325,-4.730773,1.301731,-1.245162,2.000000
0.774000,387,0.085773,-0.282835,0.677157,0.092486,-0.264470,0.655333,-129.579948,84.918878,44.547390,-115.007575,80.288338,60.166641,-6.713271,-18.365077,21.823649,-4.794021,1.273692,-1.208480,2.000000
0.776000,388,0.086295,-0.282867,0.677151,0.092764,-0.264274,0.655102,-129.990693,84.822293,44.266300,-115.075189,80.161356,60.186294,-6.469132,-18.593093,22.049099,-4.857184,1.245469,-1.171669,2.000000
0.778000,389,0.086817,-0.282895,0.677143,0.093042,-0.264075,0.654869,-130.373581,84.725364,44.013303,-115.134796,80.033971,60.214033,-6.224523,-18.820152,22.273632,-4.920250,1.217066,-1.134735,2.000000
0.780000,390,0.087340,-0.282919,0.677132,0.093319,-0.263873,0.654635,-130.729880,84.628137,43.787108,-115.186622,79.906197,60.249621,-5.979493,-19.046228,22.497206,-4.983211,1.188487,-1.097686,2.000000
0.782000,391,0.087863,-0.282939,0.677118,0.093597,-0.263668,0.654398,-131.060786,84.530657,43.586499,-115.230884,79.778050,60.292831,-5.734091,-19.271293,22.719778,-5.046056,1.159735,-1.060528,2.000000
0.784000,392,0.088386,-0.282954,0.677100,0.093874,-0.263459,0.654159,-131.367426,84.432963,43.410332,-115.267789,79.649544,60.343444,-5.488364,-19.495323,22.941306,-5.108775,1.130815,-1.023268,2.000000
0.786000,393,0.088909,-0.282965,0.677080,0.094151,-0.263247,0.653918,-131.650858,84.335093,43.257524,-115.297538,79.520693,60.401249,-5.242360,-19.718291,23.161747,-5.171358,1.101730,-0.985914,2.000000
0.788000,394,0.089431,-0.282972,0.677056,0.094428,-0.263032,0.653675,-131.912080,84.237083,43.127060,-115.320323,79.391511,60.466041,-4.996127,-19.940170,23.381058,-5.233795,1.072484,-0.948471,2.000000
0.790000,395,0.089954,-0.282974,0.677029,0.094704,-0.262813,0.653430,-132.152031,84.138966,43.017980,-115.336331,79.262009,60.537623,-4.749714,-20.160936,23.599196,-5.296076,1.043082,-0.910948,2.000000
0.792000,396,0.090477,-0.282972,0.676999,0.094980,-0.262592,0.653183,-132.371592,84.040772,42.929380,-115.345740,79.132202,60.615806,-4.503168,-20.380562,23.816119,-5.358191,1.013527,-0.873350,2.000000
0.794000,397,0.090999,-0.282966,0.676966,0.095256,-0.262367,0.652934,-132.571596,83.942528,42.860408,-115.348722,79.002099,60.700407,-4.256537,-20.599023,24.031784,-5.420129,0.983824,-0.835686,2.000000
0.796000,398,0.091521,-0.282955,0.676929,0.095531,-0.262138,0.652683,-132.752823,83.844262,42.810262,-115.345442,78.871712,60.791249,-4.009868,-20.816295,24.246147,-5.481881,0.953976,-0.797962,2.000000
0.798000,399,0.092043,-0.282939,0.676889,0.095806,-0.261907,0.652430,-132.916011,83.745997,42.778185,-115.336061,78.741052,60.888160,-3.763210,-21.032352,24.459165,-5.543435,0.923987,-0.760185,2.000000
0.800000,400,0.092565,-0.282919,0.676846,0.096081,-0.261672,0.652175,-133.061853,83.647755,42.763461,-115.320731,78.610130,60.990975,-3.516610,-21.247170,24.670797,-5.604783,0.893862,-0.722362,2.000000
0.802000,401,0.093085,-0.282894,0.676799,0.096355,-0.261434,0.651918,-133.191000,83.549557,42.765418,-115.299602,78.478954,61.099536,-3.270116,-21.460723,24.880998,-5.665913,0.863605,-0.684500,2.000000
0.804000,402,0.093606,-0.282865,0.676748,0.096629,-0.261192,0.651659,-133.304069,83.451421,42.783419,-115.272816,78.347534,61.213686,-3.023774,-21.672988,25.089727,-5.726816,0.833220,-0.646607,2.000000
0.806000,403,0.094125,-0.282832,0.676695,0.096903,-0.260948,0.651398,-133.401639,83.353364,42.816863,-115.240511,78.215878,61.333279,-2.777633,-21.883941,25.296939,-5.787480,0.802711,-0.608690,2.000000
0.808000,404,0.094644,-0.282793,0.676637,0.097176,-0.260700,0.651135,-133.484257,83.255402,42.865182,-115.202820,78.083996,61.458167,-2.531740,-22.093556,25.502592,-5.847896,0.772082,-0.570756,2.000000
