time,step,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z,actual_roll,actual_pitch,actual_yaw,expected_roll,expected_pitch,expected_yaw,error_x_mm,error_y_mm,error_z_mm,error_roll_deg,error_pitch_deg,error_yaw_deg,cycle_time_ms
0.000000,0,0.091299,-0.231339,0.663118,0.091299,-0.231339,0.663118,-131.338848,60.788167,49.677224,-131.338848,60.788167,49.677224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.002000,1,0.090946,-0.231336,0.663067,0.090946,-0.231336,0.663067,-131.240472,60.847480,49.736420,-131.240472,60.847480,49.736420,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.004000,2,0.090593,-0.231335,0.663015,0.090593,-0.231335,0.663015,-131.140639,60.907533,49.796141,-131.140639,60.907533,49.796141,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.006000,3,0.090239,-0.231334,0.662963,0.090239,-0.231334,0.662963,-131.039343,60.968325,49.856394,-131.039343,60.968325,49.856394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.008000,4,0.089886,-0.231334,0.662911,0.089886,-0.231334,0.662911,-130.936580,61.029855,49.917189,-130.936580,61.029855,49.917189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.010000,5,0.089533,-0.231334,0.662858,0.089533,-0.231334,0.662858,-130.832345,61.092121,49.978534,-130.832345,61.092121,49.978534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.012000,6,0.089180,-0.231335,0.662805,0.089180,-0.231335,0.662805,-130.726635,61.155121,50.040438,-130.726635,61.155121,50.040438,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.014000,7,0.088827,-0.231337,0.662751,0.088827,-0.231337,0.662751,-130.619445,61.218854,50.102911,-130.619445,61.218854,50.102911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.016000,8,0.088474,-0.231340,0.662697,0.088474,-0.231340,0.662697,-130.510771,61.283318,50.165962,-130.510771,61.283318,50.165962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.018000,9,0.088122,-0.231343,0.662643,0.088122,-0.231343,0.662643,-130.400607,61.348512,50.229601,-130.400607,61.348512,50.229601,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.020000,10,0.087769,-0.231348,0.662588,0.087769,-0.231348,0.662588,-130.288951,61.414434,50.293837,-130.288951,61.414434,50.293837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.022000,11,0.087417,-0.231353,0.662533,0.087417,-0.231353,0.662533,-130.175798,61.481083,50.358680,-130.175798,61.481083,50.358680,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.024000,12,0.087065,-0.231359,0.662478,0.087065,-0.231359,0.662478,-130.061144,61.548457,50.424141,-130.061144,61.548457,50.424141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.026000,13,0.086713,-0.231365,0.662423,0.086713,-0.231365,0.662423,-129.944984,61.616554,50.490229,-129.944984,61.616554,50.490229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.028000,14,0.086361,-0.231373,0.662367,0.086361,-0.231373,0.662367,-129.827315,61.685374,50.556956,-129.827315,61.685374,50.556956,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.030000,15,0.086010,-0.231381,0.662311,0.086010,-0.231381,0.662311,-129.708133,61.754914,50.624332,-129.708133,61.754914,50.624332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.032000,16,0.085659,-0.231391,0.662255,0.085659,-0.231391,0.662255,-129.587433,61.825173,50.692367,-129.587433,61.825173,50.692367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.034000,17,0.085309,-0.231401,0.662198,0.085309,-0.231401,0.662198,-129.465212,61.896151,50.761072,-129.465212,61.896151,50.761072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.036000,18,0.084959,-0.231412,0.662142,0.084959,-0.231412,0.662142,-129.341465,61.967844,50.830460,-129.341465,61.967844,50.830460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.038000,19,0.084609,-0.231424,0.662085,0.084609,-0.231424,0.662085,-129.216188,62.040252,50.900541,-129.216188,62.040252,50.900541,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.040000,20,0.084260,-0.231438,0.662028,0.084260,-0.231438,0.662028,-129.089378,62.113373,50.971326,-129.089378,62.113373,50.971326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.042000,21,0.083911,-0.231452,0.661971,0.083911,-0.231452,0.661971,-128.961030,62.187207,51.042829,-128.961030,62.187207,51.042829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.044000,22,0.083562,-0.231467,0.661914,0.083562,-0.231467,0.661914,-128.831140,62.261750,51.115060,-128.831140,62.261750,51.115060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.046000,23,0.083215,-0.231483,0.661857,0.083215,-0.231483,0.661857,-128.699704,62.337002,51.188032,-128.699704,62.337002,51.188032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.048000,24,0.082868,-0.231500,0.661799,0.082868,-0.231500,0.661799,-128.566718,62.412962,51.261757,-128.566718,62.412962,51.261757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.050000,25,0.082521,-0.231518,0.661742,0.082521,-0.231518,0.661742,-128.432178,62.489628,51.336248,-128.432178,62.489628,51.336248,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.052000,26,0.082175,-0.231537,0.661685,0.082175,-0.231537,0.661685,-128.296080,62.566997,51.411518,-128.296080,62.566997,51.411518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.054000,27,0.081830,-0.231557,0.661627,0.081830,-0.231557,0.661627,-128.158419,62.645070,51.487580,-128.158419,62.645070,51.487580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.056000,28,0.081485,-0.231579,0.661570,0.081485,-0.231579,0.661570,-128.019191,62.723844,51.564447,-128.019191,62.723844,51.564447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.058000,29,0.081141,-0.231601,0.661512,0.081141,-0.231601,0.661512,-127.878392,62.803317,51.642133,-127.878392,62.803317,51.642133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.060000,30,0.080798,-0.231625,0.661455,0.080798,-0.231625,0.661455,-127.736017,62.883488,51.720652,-127.736017,62.883488,51.720652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.062000,31,0.080455,-0.231649,0.661397,0.080455,-0.231649,0.661397,-127.592062,62.964356,51.800016,-127.592062,62.964356,51.800016,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.064000,32,0.080113,-0.231675,0.661340,0.080113,-0.231675,0.661340,-127.446523,63.045919,51.880242,-127.446523,63.045919,51.880242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.066000,33,0.079772,-0.231702,0.661282,0.079772,-0.231702,0.661282,-127.299395,63.128175,51.961343,-127.299395,63.128175,51.961343,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.068000,34,0.079432,-0.231730,0.661225,0.079432,-0.231730,0.661225,-127.150672,63.211122,52.043334,-127.150672,63.211122,52.043334,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.070000,35,0.079093,-0.231759,0.661168,0.079093,-0.231759,0.661168,-127.000351,63.294759,52.126230,-127.000351,63.294759,52.126230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.072000,36,0.078755,-0.231790,0.661111,0.078755,-0.231790,0.661111,-126.848427,63.379084,52.210046,-126.848427,63.379084,52.210046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.074000,37,0.078417,-0.231822,0.661054,0.078417,-0.231822,0.661054,-126.694894,63.464094,52.294798,-126.694894,63.464094,52.294798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.076000,38,0.078081,-0.231854,0.660998,0.078081,-0.231854,0.660998,-126.539747,63.549789,52.380501,-126.539747,63.549789,52.380501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.078000,39,0.077745,-0.231889,0.660941,0.077745,-0.231889,0.660941,-126.382982,63.636166,52.467171,-126.382982,63.636166,52.467171,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.080000,40,0.077411,-0.231924,0.660885,0.077411,-0.231924,0.660885,-126.224593,63.723223,52.554825,-126.224593,63.723223,52.554825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.082000,41,0.077077,-0.231960,0.660829,0.077077,-0.231960,0.660829,-126.064574,63.810959,52.643479,-126.064574,63.810959,52.643479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.084000,42,0.076745,-0.231998,0.660774,0.076745,-0.231998,0.660774,-125.902920,63.899371,52.733150,-125.902920,63.899371,52.733150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.086000,43,0.076414,-0.232038,0.660718,0.076414,-0.232038,0.660718,-125.739626,63.988456,52.823855,-125.739626,63.988456,52.823855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.088000,44,0.076084,-0.232078,0.660663,0.076084,-0.232078,0.660663,-125.574685,64.078214,52.915611,-125.574685,64.078214,52.915611,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.090000,45,0.075754,-0.232120,0.660608,0.075754,-0.232120,0.660608,-125.408091,64.168641,53.008436,-125.408091,64.168641,53.008436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.092000,46,0.075427,-0.232163,0.660554,0.075427,-0.232163,0.660554,-125.239839,64.259734,53.102348,-125.239839,64.259734,53.102348,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.094000,47,0.075100,-0.232207,0.660500,0.075100,-0.232207,0.660500,-125.069922,64.351493,53.197365,-125.069922,64.351493,53.197365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.096000,48,0.074774,-0.232253,0.660446,0.074774,-0.232253,0.660446,-124.898334,64.443914,53.293505,-124.898334,64.443914,53.293505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.098000,49,0.074450,-0.232300,0.660393,0.074450,-0.232300,0.660393,-124.725067,64.536994,53.390788,-124.725067,64.536994,53.390788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.100000,50,0.074127,-0.232348,0.660340,0.074127,-0.232348,0.660340,-124.550115,64.630731,53.489232,-124.550115,64.630731,53.489232,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.102000,51,0.073805,-0.232398,0.660287,0.073805,-0.232398,0.660287,-124.373472,64.725122,53.588856,-124.373472,64.725122,53.588856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.104000,52,0.073485,-0.232450,0.660235,0.073485,-0.232450,0.660235,-124.195129,64.820165,53.689682,-124.195129,64.820165,53.689682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.106000,53,0.073166,-0.232502,0.660184,0.073166,-0.232502,0.660184,-124.015080,64.915856,53.791727,-124.015080,64.915856,53.791727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.108000,54,0.072849,-0.232556,0.660132,0.072849,-0.232556,0.660132,-123.833316,65.012191,53.895013,-123.833316,65.012191,53.895013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.110000,55,0.072532,-0.232612,0.660082,0.072532,-0.232612,0.660082,-123.649831,65.109169,53.999560,-123.649831,65.109169,53.999560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.112000,56,0.072218,-0.232668,0.660032,0.072218,-0.232668,0.660032,-123.464615,65.206786,54.105390,-123.464615,65.206786,54.105390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.114000,57,0.071904,-0.232727,0.659982,0.071904,-0.232727,0.659982,-123.277661,65.305037,54.212523,-123.277661,65.305037,54.212523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.116000,58,0.071593,-0.232786,0.659934,0.071593,-0.232786,0.659934,-123.088959,65.403921,54.320981,-123.088959,65.403921,54.320981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.118000,59,0.071282,-0.232848,0.659885,0.071282,-0.232848,0.659885,-122.898502,65.503432,54.430785,-122.898502,65.503432,54.430785,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.120000,60,0.070974,-0.232910,0.659837,0.070974,-0.232910,0.659837,-122.706280,65.603568,54.541959,-122.706280,65.603568,54.541959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.122000,61,0.070667,-0.232974,0.659790,0.070667,-0.232974,0.659790,-122.512284,65.704325,54.654525,-122.512284,65.704325,54.654525,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.124000,62,0.070361,-0.233040,0.659744,0.070361,-0.233040,0.659744,-122.316504,65.805697,54.768504,-122.316504,65.805697,54.768504,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.126000,63,0.070057,-0.233107,0.659698,0.070057,-0.233107,0.659698,-122.118930,65.907683,54.883922,-122.118930,65.907683,54.883922,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.128000,64,0.069755,-0.233175,0.659653,0.069755,-0.233175,0.659653,-121.919553,66.010276,55.000801,-121.919553,66.010276,55.000801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.130000,65,0.069454,-0.233245,0.659609,0.069454,-0.233245,0.659609,-121.718361,66.113472,55.119165,-121.718361,66.113472,55.119165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.132000,66,0.069155,-0.233317,0.659565,0.069155,-0.233317,0.659565,-121.515345,66.217268,55.239039,-121.515345,66.217268,55.239039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.134000,67,0.068858,-0.233390,0.659522,0.068858,-0.233390,0.659522,-121.310493,66.321657,55.360446,-121.310493,66.321657,55.360446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.136000,68,0.068563,-0.233464,0.659480,0.068563,-0.233464,0.659480,-121.103793,66.426636,55.483413,-121.103793,66.426636,55.483413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.138000,69,0.068269,-0.233541,0.659439,0.068269,-0.233541,0.659439,-120.895235,66.532199,55.607964,-120.895235,66.532199,55.607964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.140000,70,0.067977,-0.233618,0.659398,0.067977,-0.233618,0.659398,-120.684806,66.638342,55.734125,-120.684806,66.638342,55.734125,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.142000,71,0.067687,-0.233697,0.659359,0.067687,-0.233697,0.659359,-120.472494,66.745057,55.861923,-120.472494,66.745057,55.861923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.144000,72,0.067399,-0.233778,0.659320,0.067399,-0.233778,0.659320,-120.258287,66.852341,55.991382,-120.258287,66.852341,55.991382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.146000,73,0.067113,-0.233860,0.659282,0.067113,-0.233860,0.659282,-120.042170,66.960188,56.122532,-120.042170,66.960188,56.122532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.148000,74,0.066829,-0.233944,0.659244,0.066829,-0.233944,0.659244,-119.824132,67.068590,56.255397,-119.824132,67.068590,56.255397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.150000,75,0.066547,-0.234029,0.659208,0.066547,-0.234029,0.659208,-119.604158,67.177543,56.390007,-119.604158,67.177543,56.390007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.152000,76,0.066266,-0.234116,0.659173,0.066266,-0.234116,0.659173,-119.382234,67.287041,56.526389,-119.382234,67.287041,56.526389,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.154000,77,0.065988,-0.234205,0.659138,0.065988,-0.234205,0.659138,-119.158347,67.397076,56.664570,-119.158347,67.397076,56.664570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.156000,78,0.065711,-0.234295,0.659105,0.065711,-0.234295,0.659105,-118.932480,67.507642,56.804581,-118.932480,67.507642,56.804581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.158000,79,0.065437,-0.234386,0.659072,0.065437,-0.234386,0.659072,-118.704619,67.618733,56.946450,-118.704619,67.618733,56.946450,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.160000,80,0.065165,-0.234479,0.659041,0.065165,-0.234479,0.659041,-118.474749,67.730340,57.090206,-118.474749,67.730340,57.090206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.162000,81,0.064894,-0.234574,0.659010,0.064894,-0.234574,0.659010,-118.242853,67.842458,57.235880,-118.242853,67.842458,57.235880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.164000,82,0.064626,-0.234670,0.658980,0.064626,-0.234670,0.658980,-118.008915,67.955079,57.383501,-118.008915,67.955079,57.383501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.166000,83,0.064360,-0.234768,0.658952,0.064360,-0.234768,0.658952,-117.772918,68.068194,57.533101,-117.772918,68.068194,57.533101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.168000,84,0.064097,-0.234867,0.658924,0.064097,-0.234867,0.658924,-117.534846,68.181797,57.684710,-117.534846,68.181797,57.684710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.170000,85,0.063835,-0.234968,0.658898,0.063835,-0.234968,0.658898,-117.294680,68.295880,57.838359,-117.294680,68.295880,57.838359,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.172000,86,0.063575,-0.235071,0.658872,0.063575,-0.235071,0.658872,-117.052402,68.410433,57.994081,-117.052402,68.410433,57.994081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.174000,87,0.063318,-0.235175,0.658848,0.063318,-0.235175,0.658848,-116.807994,68.525449,58.151908,-116.807994,68.525449,58.151908,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.176000,88,0.063063,-0.235281,0.658824,0.063063,-0.235281,0.658824,-116.561437,68.640919,58.311872,-116.561437,68.640919,58.311872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.178000,89,0.062811,-0.235388,0.658802,0.062811,-0.235388,0.658802,-116.312712,68.756835,58.474007,-116.312712,68.756835,58.474007,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.180000,90,0.062560,-0.235497,0.658781,0.062560,-0.235497,0.658781,-116.061798,68.873186,58.638346,-116.061798,68.873186,58.638346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.182000,91,0.062312,-0.235608,0.658761,0.062312,-0.235608,0.658761,-115.808676,68.989965,58.804922,-115.808676,68.989965,58.804922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.184000,92,0.062067,-0.235720,0.658742,0.062067,-0.235720,0.658742,-115.553325,69.107160,58.973771,-115.553325,69.107160,58.973771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.186000,93,0.061823,-0.235833,0.658724,0.061823,-0.235833,0.658724,-115.295724,69.224764,59.144927,-115.295724,69.224764,59.144927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.188000,94,0.061582,-0.235948,0.658708,0.061582,-0.235948,0.658708,-115.035850,69.342765,59.318425,-115.035850,69.342765,59.318425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.190000,95,0.061344,-0.236065,0.658692,0.061344,-0.236065,0.658692,-114.773682,69.461154,59.494300,-114.773682,69.461154,59.494300,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.192000,96,0.061108,-0.236183,0.658678,0.061108,-0.236183,0.658678,-114.509197,69.579919,59.672589,-114.509197,69.579919,59.672589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.194000,97,0.060874,-0.236303,0.658665,0.060874,-0.236303,0.658665,-114.242373,69.699052,59.853327,-114.242373,69.699052,59.853327,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.196000,98,0.060643,-0.236425,0.658653,0.060643,-0.236425,0.658653,-113.973185,69.818540,60.036552,-113.973185,69.818540,60.036552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.198000,99,0.060414,-0.236548,0.658643,0.060414,-0.236548,0.658643,-113.701610,69.938373,60.222301,-113.701610,69.938373,60.222301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.200000,100,0.060188,-0.236672,0.658633,0.060188,-0.236672,0.658633,-113.427622,70.058539,60.410612,-113.427622,70.058539,60.410612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.202000,101,0.059964,-0.236798,0.658625,0.059964,-0.236798,0.658625,-113.151198,70.179027,60.601521,-113.151198,70.179027,60.601521,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.204000,102,0.059743,-0.236926,0.658618,0.059743,-0.236926,0.658618,-112.872310,70.299825,60.795068,-112.872310,70.299825,60.795068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.206000,103,0.059525,-0.237055,0.658613,0.059525,-0.237055,0.658613,-112.590935,70.420921,60.991292,-112.590935,70.420921,60.991292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.208000,104,0.059309,-0.237186,0.658608,0.059309,-0.237186,0.658608,-112.307044,70.542303,61.190231,-112.307044,70.542303,61.190231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.210000,105,0.059096,-0.237318,0.658605,0.059096,-0.237318,0.658605,-112.020611,70.663958,61.391926,-112.020611,70.663958,61.391926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.212000,106,0.058885,-0.237452,0.658603,0.058885,-0.237452,0.658603,-111.731609,70.785875,61.596415,-111.731609,70.785875,61.596415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.214000,107,0.058677,-0.237587,0.658603,0.058677,-0.237587,0.658603,-111.440010,70.908039,61.803740,-111.440010,70.908039,61.803740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.216000,108,0.058472,-0.237724,0.658603,0.058472,-0.237724,0.658603,-111.145784,71.030438,62.013942,-111.145784,71.030438,62.013942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.218000,109,0.058269,-0.237862,0.658605,0.058269,-0.237862,0.658605,-110.848904,71.153059,62.227060,-110.848904,71.153059,62.227060,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.220000,110,0.058069,-0.238002,0.658609,0.058069,-0.238002,0.658609,-110.549340,71.275887,62.443138,-110.549340,71.275887,62.443138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.222000,111,0.057872,-0.238143,0.658613,0.057872,-0.238143,0.658613,-110.247062,71.398910,62.662215,-110.247062,71.398910,62.662215,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.224000,112,0.057678,-0.238286,0.658619,0.057678,-0.238286,0.658619,-109.942040,71.522113,62.884336,-109.942040,71.522113,62.884336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.226000,113,0.057486,-0.238430,0.658626,0.057486,-0.238430,0.658626,-109.634243,71.645482,63.109542,-109.634243,71.645482,63.109542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.228000,114,0.057297,-0.238576,0.658635,0.057297,-0.238576,0.658635,-109.323640,71.769002,63.337876,-109.323640,71.769002,63.337876,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.230000,115,0.057111,-0.238723,0.658644,0.057111,-0.238723,0.658644,-109.010199,71.892659,63.569380,-109.010199,71.892659,63.569380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.232000,116,0.056928,-0.238871,0.658656,0.056928,-0.238871,0.658656,-108.693889,72.016438,63.804100,-108.693889,72.016438,63.804100,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,2.000000
0.234000,117,0.056747,-0.239021,0.658668,0.056747,-0.239021,0.658668,-108.374676,72.140324,64.042077,-108.374676,72.140324,64.042077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.236000,118,0.056570,-0.239172,0.658682,0.056570,-0.239172,0.658682,-108.052528,72.264301,64.283357,-108.052528,72.264301,64.283357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.238000,119,0.056395,-0.239325,0.658697,0.056395,-0.239325,0.658697,-107.727412,72.388355,64.527983,-107.727412,72.388355,64.527983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.240000,120,0.056223,-0.239479,0.658713,0.056223,-0.239479,0.658713,-107.399293,72.512468,64.776000,-107.399293,72.512468,64.776000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.242000,121,0.056054,-0.239635,0.658731,0.056054,-0.239635,0.658731,-107.068139,72.636627,65.027453,-107.068139,72.636627,65.027453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.244000,122,0.055888,-0.239792,0.658750,0.055888,-0.239792,0.658750,-106.733915,72.760813,65.282386,-106.733915,72.760813,65.282386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.246000,123,0.055725,-0.239950,0.658770,0.055725,-0.239950,0.658770,-106.396586,72.885012,65.540845,-106.396586,72.885012,65.540845,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.248000,124,0.055564,-0.240110,0.658792,0.055564,-0.240110,0.658792,-106.056116,73.009206,65.802875,-106.056116,73.009206,65.802875,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.250000,125,0.055407,-0.240271,0.658815,0.055407,-0.240271,0.658815,-105.712472,73.133380,66.068521,-105.712472,73.133380,66.068521,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
0.252000,126,0.055253,-0.240433,0.658839,0.055253,-0.240433,0.658839,-105.365618,73.257515,66.337828,-105.365618,73.257515,66.337828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.254000,127,0.055101,-0.240597,0.658864,0.055101,-0.240597,0.658864,-105.015517,73.381596,66.610843,-105.015517,73.381596,66.610843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.256000,128,0.054953,-0.240761,0.658891,0.054953,-0.240761,0.658891,-104.662134,73.505604,66.887610,-104.662134,73.505604,66.887610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000
0.258000,129,0.054807,-0.240928,0.658919,0.054807,-0.240928,0.658919,-104.305434,73.629523,67.168175,-104.305434,73.629523,67.168175,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,2.000000
